name,city,state,lat,lng
Centerpoint / Huffman Rd,Birmingham,AL,33.6133,-86.689
Trussville / Gadsden Hwy,Birmingham,AL,33.5889,-86.6541
Greensprings / Oxmoor Blvd,Birmingham,AL,33.4629,-86.8296
Hoover / Lorna Rd,Birmingham,AL,33.3957,-86.8003
Midfield / Bessemer Super Hwy,Midfield,AL,33.4547,-86.9219
Huntsville / Leeman Ferry Rd,Huntsville,AL,34.7037,-86.5931
Huntsville / Drake Ave,Huntsville,AL,34.6999,-86.6051
Anniston / Whiteside Dr & 431,Anniston,AL,33.7012,-85.8241
Houston / I-45 & Monroe,Houston,TX,29.6687,-95.2654
Houston/I-45 at Gulfbank,Houston,TX,29.8901,-95.411
Houston/Westheimer&RogerdaleRd,Houston,TX,29.7338,-95.56
Houston/S.Gessner Dr &Bellaire,Houston,TX,29.708,-95.5378
Houston / Richmond & Unity,Houston,TX,29.7337,-95.4962
Houston/ Gulfton St & Chimmney,Houston,TX,29.7171,-95.4706
Houston/Westpark Dr & Fondren,Houston,TX,29.7218,-95.5221
Jonesboro/Hwy 54 &Battle Creek,Jonesboro,GA,33.5501,-84.3492
Oakbrook / W 170 Roosevelt Rd,Oakbrook Terrace,IL,41.8617,-87.963
Plantation / S. State Rd 7,Plantation,FL,26.1102,-80.2027
Anaheim / 91 Fwy / N. Lakeview,Anaheim,CA,33.8626,-117.817
San Antono/AustnHy&Eisnhaur II,San Antonio,TX,29.4901,-98.441
Rockville / Frederick Rd,Rockville,MD,39.1189,-77.17
San Antonio/281 N & Loop 1604,San Antonio,TX,29.595,-98.4742
San Francisco / 2nd Street,San Francisco,CA,37.7818,-122.391
San Gabriel / S.San Gabriel Bl,San Gabriel,CA,34.0956,-118.09
North Naples,Naples,FL,26.3123,-81.7908
Lake Worth / S. Military Trail,Lake Worth,FL,26.5654,-80.1126
Brandon / West Brandon Blvd,Brandon,FL,27.9366,-82.3042
Coral Springs / W Sample Rd,Coral Springs,FL,26.2736,-80.2882
Delray Beach / S. Military Trl,Delray Beach,FL,26.4679,-80.1231
Jupiter / 975 Military Trail,Jupiter,FL,26.9252,-80.0997
Lake Worth/1814 Lake Worth Rd,Lake Worth,FL,26.6177,-80.0702
Naples / Radio Road,Naples,FL,26.1543,-81.7624
New Port Richey/ State Rd 54 W,New Port Richey,FL,28.2182,-82.7049
PompanoBch/Copans I &Powerline,Pompano Beach,FL,26.2593,-80.1544
Sanford / South Orlando Drive,Sanford,FL,28.7747,-81.2773
Boca Raton / Boca Rio Road, Suite A31",Boca Raton,33433,26.3631
Spring Valley /S. Pascack Road,Spring Valley,NY,41.1065,-74.0332
Venice/ US Hwy 41 By-Pass S,Venice,FL,27.0857,-82.4284
Glen Burnie/ Furnace Branch Rd,Glen Burnie,MD,39.1802,-76.6118
Virginia Beach / Southern Blvd,Virginia Beach,VA,36.8415,-76.1836
Chesapeake / S. Military Hwy,Chesapeake,VA,36.7979,-76.2315
Hampton/ W. Pembroke & Lasalle,Hampton,VA,37.023,-76.3683
Richmond/Mechnicsvl Tnpk&Bloom,Richmond,VA,37.5574,-77.4076
Richmond/MidlothianTpke&German,Richmond,VA,37.5075,-77.4985
Roanoke / Peters Creek Road,Roanoke,VA,37.3198,-80.0029
Orlando / E. Oakridge Road,Orlando,FL,28.4737,-81.3736
Fern Park & Maitland Blvd,Fern Park,FL,28.6516,-81.349
Bossier City / Barksdale Blvd,Bossier City,LA,32.4659,-93.668
Santa Monica / Wilshire Blvd,Santa Monica,CA,34.0392,-118.473
Ahwatukee / Chandler Blvd,Phoenix,AZ,33.3066,-111.994
Lansing/ Bernice Rd / Torrence,Lansing,IL,41.5787,-87.5667
Tinley Park / 159th St,Tinley Park,IL,41.6018,-87.8193
Boynton Beach / S.Congress Ave,Boynton Beach,FL,26.4935,-80.0887
Brandon / E. Brandon Blvd,Brandon,FL,27.9371,-82.2679
Dallas/ Swiss Ave & Deep Ellum,Dallas,TX,32.7856,-96.7906
Lincolnwood / N. Lincoln Ave,Lincolnwood,IL,41.9985,-87.7208
Orange / N. Main & Katella,Orange,CA,33.8052,-117.868
Tampa(Carrollwood)/N.Del Mabry,Tampa,FL,28.1042,-82.5012
Tampa(Citrus Pk) / Gunn Hwy,Tampa,FL,28.0833,-82.5804
Memorial East / I-10 & Silber,Houston,TX,29.783,-95.4692
Memorial West / I-10 & Beltway,Houston,TX,29.7836,-95.5673
Medical Center / Braeswood,Houston,TX,29.6967,-95.4122
HoustonWest Loop & Westheimer,Houston,TX,29.7435,-95.4568
Yorktown/George Wash Mem'l Hwy,Yorktown,VA,37.1829,-76.4824
Montclair / Central & Holt,Montclair,CA,34.0626,-117.683
Lacey/MartinWay E/Marvin Rd NE,Lacey,WA,47.0556,-122.769
Lakewood / Bridgeport Way W,Lakewood,WA,47.1875,-122.518
S Kent/ Des Moines Rd/ Pac Hwy,Kent,WA,47.3907,-122.296
Apple Valley / 148th St W,Apple Valley,MN,44.7347,-93.1852
Blaine / Hwy 65 NE,Blaine,MN,45.1777,-93.2363
Brooklyn Park S/Lakeland Ave N,Brooklyn Park,MN,45.1028,-93.388
Brooklyn Park N/Hwy 169 & 85th,Brooklyn Park,MN,45.1102,-93.3889
Eagan / Sibley Memorial Hwy,Eagan,MN,44.8242,-93.2033
Maple Grove / Zachary Lane N,Maple Grove,MN,45.1284,-93.4209
Minneapolis/Hiawatha Ave S,Minneapolis,MN,44.9438,-93.2347
New Hope / 36th Ave N,New Hope,MN,45.0212,-93.3734
Rosemount / Chippendale Ave W,Rosemount,MN,44.7191,-93.1358
St Cloud(SaukRapid/Franklin Av,Sauk Rapids,MN,45.5778,-94.152
Savage / Hwy 13,Savage,MN,44.7706,-93.3783
Spring Lake Park / Hwy 65 NE,Spring Lake Park,MN,45.1093,-93.2412
St Paul / Eaton St,St Paul,MN,44.9344,-93.0762
St Paul-Hartzell / Wabash Ave,St Paul,MN,44.9607,-93.2052
West St Paul / Marie Ave E,West St Paul,MN,44.8928,-93.0673
Stillwater / Memorial Ave N,Stillwater,MN,45.0326,-92.8558
Vadnais Hts / Centerville Rd,Vadnais Heights,MN,45.0712,-93.0544
Woodbury / Hudson Road,Woodbury,MN,44.9476,-92.912
Brown Deer / N Green Bay Rd,Brown Deer,WI,43.1847,-87.9672
Germantown / Spaten Crt,Germantown,WI,43.2034,-88.0803
Milwaukee/77th St & Florist Av,Milwaukee,WI,43.1279,-88.0089
Milwaukee / S. 13th St,Milwaukee,WI,42.9532,-87.9276
Oak Creek/ S.27th St & Ryan Rd,Oak Creek,WI,42.8669,-87.9501
Waukesha/Arcadian Av & Hwy 164,Waukesha,WI,43.0129,-88.2035
West Allis / W Lincoln Ave,West Allis,WI,43.0035,-88.0515
Pompano Beach/ E Sample Rd,Pompano Beach,FL,26.2753,-80.1119
Davie / SW 41st Street,Davie,FL,26.0692,-80.3589
North Bay Village/KennedyCwy90,North Bay Village,FL,25.8486,-80.1527
Miami / Biscayne Blvd,Miami,FL,25.8821,-80.1655
Miami Gardens / NW 57th Ave,Miami Gardens,FL,25.9407,-80.2947
Tamarac / N University Dr,Tamarac,FL,26.227,-80.2522
Miami / SW 31st Ave,Miami,FL,25.7384,-80.2435
Cheektowaga / William St,Cheektowaga,NY,42.8825,-78.7705
Amherst / Millersport Hwy,Getzville,NY,43.0214,-78.764
Lancaster / Walden Ave,Lancaster,NY,42.9184,-78.6457
Tonawanda/HospitalityCentreWay,Tonawanda,NY,42.9969,-78.8621
Wheatfield / Niagara Falls Blv,North Tonawanda,NY,43.0713,-78.8578
Bayville / 939 Route 9,Bayville,NJ,39.8815,-74.1646
Bricktown / Burnt Tavern Rd,Brick,NJ,40.0922,-74.121
JacksonTwnshp/N.County Line Rd,Jackson,NJ,40.1351,-74.287
Libertyville/Hwy 45 & Peterson,Libertyville,IL,42.3052,-87.998
Joliet / Essington,Joliet,IL,41.5631,-88.1594
Hoboken / 8th St,Hoboken,NJ,40.7475,-74.0343
Kennesaw/ Bells Ferry Rd & 575,Kennesaw,GA,34.0535,-84.5585
Lithonia / Minola Dr & I-20,Lithonia,GA,33.702,-84.1747
Atlanta / Howell Mill Rd NW,Atlanta,GA,33.7959,-84.4164
Smyrna/Herodian Wy & Cobb Pkwy,Smyrna,GA,33.8935,-84.4751
Suwanee/Old Peachtree Rd & I85,Suwanee,GA,34.034,-84.0415
Atlanta / Monroe Dr & I-85,Atlanta,GA,33.8101,-84.3714
Brandon / Providence Rd,Brandon,FL,27.9192,-82.3178
Staten Island / Veterans Rd W.,Staten Island,NY,40.5541,-74.216
Woodstock/ Highway 92 & Canton,Woodstock,GA,34.088,-84.5088
Austin / Highland Mall,Austin,TX,30.3184,-97.7096
Austin / I-35 & St.Elmo,Austin,TX,30.2151,-97.7557
NE Dallas/ NW Highway & Shiloh,Dallas,TX,32.8647,-96.6675
Dallas / Denton Drive & I-635,Dallas,TX,32.913,-96.8946
Houston/Hempstead Rd &Pinemont,Houston,TX,29.8422,-95.5162
Pasadena/Shaver St & Westside,Pasadena,TX,29.672,-95.2085
Cherry Hill / Old Cuthbert,Cherry Hill,NJ,39.9117,-74.978
Oklahoma City / I-240 & S. May,Oklahoma City,OK,35.3945,-97.5636
S.Oklahoma City/S.Santa Fe Ave,Oklahoma City,OK,35.3874,-97.5119
S.Oklahoma City / S. May Ave,Oklahoma City,OK,35.4229,-97.5666
Arlington / 360 & Abrams,Arlington,TX,32.738,-97.0611
Richardson / Arapaho Road,Richardson,TX,32.9576,-96.717
Houston/Westheimer&JoelWheaton, Ste 400",Houston,77082,29.7344
Mt Holly / Rte 541 Bypass,Mount Holly,NJ,39.9997,-74.8019
Forest Park / I-75 Frontage Rd,Forest Park,GA,33.6307,-84.3983
Miller Place / Route 25A,Miller Place,NY,40.9434,-72.9674
Charlotte/W. Arrowood &S.Tryon,Charlotte,NC,35.1429,-80.9209
Jacksonville Beach / Beach Bl,Jacksonville Beach,FL,30.2857,-81.4012
Bronx / Brush Ave,Bronx,NY,40.8256,-73.8402
Cooper City / Sheridan St,Hollywood,FL,26.0323,-80.2681
Deerfield Beach/S. Powerline R,Deerfield Beach,FL,26.3159,-80.1516
Miami / SW 124th Ave,Miami,FL,25.6881,-80.3956
Miami / Biscayne Blvd (Omni),Miami,FL,25.7998,-80.1896
Pittsburg / LoveridgeCenter,Pittsburg,CA,38.0145,-121.867
Manchester / Taylor St,Manchester,CT,41.8125,-72.508
Rockville Centre / Sunrise Hwy,Rockville Centre,NY,40.6569,-73.6352
Norfolk/Widgeon & Tidewater Dr,Norfolk,VA,36.9032,-76.2538
Goleta / Hollister & Stork,Goleta,CA,34.4308,-119.88
Pico Rivera / Washington Blvd,Pico Rivera,CA,33.9875,-118.106
Wilmington/Kirkwood Hwy&Newprt,Wilmington,DE,39.731,-75.642
Jupiter / 5100 Military Trail,Jupiter,FL,26.8876,-80.1041
Neptune / Neptune Blvd,Neptune,NJ,40.2265,-74.0447
Suwanee / Peachtree Pkwy,Suwanee,GA,34.0763,-84.1654
Centennial/ Parker & Belleview,Centennial,CO,39.6225,-104.819
Pembroke Pines/S. Douglas Road,Pembroke Pines,FL,25.9955,-80.2626
Tampa / 30th St,Tampa,FL,28.0444,-82.4266
Ewa Beach,Ewa Beach,HI,21.3182,-158.014
Murrieta/LosAlamosRd/Whitewood,Murrieta,CA,33.5765,-117.179
PalmSprgs/GeneAutry/DinahShore,Palm Springs,CA,33.8081,-116.492
Murrieta / Scott Rd & Antelope,Murrieta,CA,33.6384,-117.17
East Point / N Desert Dr,East Point,GA,33.66,-84.4962
Canton / Ridge Rd,Canton,GA,34.1981,-84.5096
Miramar / 805 Fwy & Miramar,San Diego,CA,32.8782,-117.18
Carlsbad Village /Tyler Street,Carlsbad,CA,33.1568,-117.346
E. Palo Alto,East Palo Alto,CA,37.4544,-122.129
Henderson/BoulderHwyRussell Rd,Las Vegas,NV,36.0805,-115.029
N Las Vegas / E. Cheyenne Ave,North Las Vegas,NV,36.2168,-115.117
Marietta / 2253 Dallas Hwy,Marietta,GA,33.9453,-84.6189
Palatine / E. Lake Cook Rd,Palatine,IL,42.1535,-88.0418
New Orleans / Washington Ave,New Orleans,LA,29.9569,-90.1026
Hillside / 625 Glenwood Ave,Hillside,NJ,40.7037,-74.244
Groveport / S. Hamilton Road,Groveport,OH,39.8872,-82.8817
Mangonia Park / 45th St,West Palm Beach,FL,26.7541,-80.0768
Fort Pierce/S US Hwy1 &Easy St,Fort Pierce,FL,27.3572,-80.3256
Bronx / Southern Blvd,Bronx,NY,40.8079,-73.9084
Torrance / Crenshaw & Del Amo,Torrance,CA,33.8451,-118.328
Aventura / NE 188th St,Aventura,FL,25.9488,-80.1416
Moorpark / W. Los Angeles Ave,Moorpark,CA,34.2795,-118.894
Laurel/Cherry Ln &Cherry Ln Ct,Laurel,MD,39.0867,-76.8537
Dallas / Ross Ave,Dallas,TX,32.8058,-96.7779
Whittier/Penn St&WhittierBl II,Whittier,CA,33.976,-118.046
Valencia / Kelly Johnson Pkwy,Valencia,CA,34.4461,-118.58
Sylmar / Foothill & Yarnell,Sylmar,CA,34.3215,-118.481
Montclair / Arrow Hwy,Montclair,CA,34.0924,-117.684
Hialeah / W. 4th Ave,Hialeah,FL,25.8941,-80.2927
Pompano Bch/Copans III&Andrews,Pompano Beach,FL,26.2597,-80.1413
Randolph / North St & Oak St,Randolph,MA,42.1872,-71.0278
Wayne / Route 23,Wayne,NJ,40.9406,-74.2713
Philadelphia/Aramingo & Castor,Philadelphia,PA,39.9956,-75.0942
Fort Lauderdale / SE 24th St,Ft Lauderdale,FL,26.0932,-80.1352
Brooklyn / Fulton St,Brooklyn,NY,40.6774,-73.8949
Burlington / Route 130 North,Burlington,NJ,40.0884,-74.8274
Mesa/E Baseline Rd &Lindsay Rd,Mesa,AZ,33.3795,-111.768
Waipahu / Ka Uka Blvd,Waipahu,HI,21.4234,-158.004
Pearl City / Kuala St,Pearl City,HI,21.4009,-157.973
Missouri City/Rocky Creek-Hwy6,Missouri City,TX,29.5534,-95.5551
Marietta / Lower Roswell Rd,Marietta,GA,33.9668,-84.4076
Bronx / Gerard Ave,Bronx,NY,40.8168,-73.9305
South Bay / Rosecrans,Hawthorne,CA,33.9012,-118.364
Santa Clara / Lafayette St,Santa Clara,CA,37.377,-121.948
Suwanee / McGinnis Ferry Rd,Suwanee,GA,34.0448,-84.0831
Oxnard / E Ventura Blvd,Oxnard,CA,34.2322,-119.171
Orlando / Silver Star Rd,Orlando,FL,28.5784,-81.495
Orlando / S.Goldenrod Rd,Orlando,FL,28.5437,-81.2847
Kissimmee / N. JohnYoung Pkwy,Kissimmee,FL,28.3295,-81.4146
Surprise / W. Willow Ave,Surprise,AZ,33.6081,-112.347
Atlanta/DonaldLeeHollowell Pky,Atlanta,GA,33.7737,-84.4083
Phoenix / N. Cave Creek Rd,Phoenix,AZ,33.661,-112.03
Westwood / S. Sepulveda Bl,Los Angeles,CA,34.0439,-118.442
Long Beach / Atlantic Ave,Long Beach,CA,33.8024,-118.185
Spring/ I-45 & Spring Stuebner,Spring,TX,30.0888,-95.4345
Austin/Spectrum Dr & Parmer Ln,Austin,TX,30.4829,-97.7661
Miramar / SW 29th St,Miramar,FL,25.9832,-80.3431
Irvine/Bake Pkwy &Rockfield Bl,Irvine,CA,33.6376,-117.72
Glendale Hts/Schmale &Army Trl,Glendale Heights,IL,41.933,-88.1
Boca Raton / Holland Dr,Boca Raton,FL,26.4075,-80.1148
Boca Raton / Clint Moore Rd,Boca Raton,FL,26.4091,-80.1002
Bradenton/53rd Av E &30th St E,Bradenton,FL,27.4485,-82.5249
Clearwater/66th St N & 150thAv,Clearwater,FL,27.9064,-82.7305
Fort Myers / Colonial Blvd,Fort Myers,FL,26.5955,-81.847
Kissimmee / Simpson Rd,Kissimmee,FL,28.2886,-81.3526
Lantana / E Hypoluxo Rd,Lantana,FL,26.5725,-80.0567
New Port Richey/ Mitchell Blvd,New Port Richey,FL,28.1834,-82.6968
N. Palm Beach / Northlake Blvd,North Palm Beach,FL,26.8078,-80.0585
N. Palm Beach / US Highway 1,North Palm Beach,FL,26.8467,-80.0613
Ocala/2110 36th Ave & 14th St,Ocala,FL,29.2089,-82.0873
Ocala/3407 36th Ave & 35th St,Ocala,FL,29.2218,-82.0854
Orlando/JohnYoung &Silver Star,Orlando,FL,28.5751,-81.4188
Orlando/Silver Star &Hiawassee,Orlando,FL,28.5768,-81.4725
Palm Bch Gardens / E Park Dr,Palm Beach Gardens,FL,26.8311,-80.0934
Palm Bch Gardens / Burns Rd,Palm Beach Gardens,FL,26.8317,-80.0992
Port Richey / Embassy Blvd,Port Richey,FL,28.2942,-82.7047
Tampa/8003 N Dale Mabry(North),Tampa,FL,28.0213,-82.5037
Vero Beach / 5th St SW,Vero Beach,FL,27.5949,-80.3811
W.Palm Bch/Okeechobee&Sansbury,West Palm Beach,FL,26.7072,-80.1813
W.Palm Beach / N Jog Rd,West Palm Beach,FL,26.7056,-80.1527
Charlotte / N. Sharon Amity,Charlotte,NC,35.234,-80.7408
Charlotte / E. WT Harris,Charlotte,NC,35.2596,-80.7346
Charlotte / N. Tryon St,Charlotte,NC,35.2568,-80.7859
Charlotte / Albemarle Road,Charlotte,NC,35.2032,-80.7219
Charlotte / Crump Road,Pineville,NC,35.1149,-80.8848
Mesa / E McDowell Rd,Mesa,AZ,33.4673,-111.703
Houston/ Hwy 6 S & Empanada Dr,Houston,TX,29.6972,-95.6435
Port St Lucie/NW University Bl,Port Saint Lucie,FL,27.3207,-80.4008
Brighton / Lincoln St,Brighton,MA,42.3584,-71.1397
Everett / Broadway,Everett,MA,42.399,-71.0638
Waltham / Moody St,Waltham,MA,42.3599,-71.2399
Woburn / Washington St,Woburn,MA,42.5035,-71.1276
Cranston / Park Ave,Cranston,RI,41.7759,-71.424
Somerville / Middlesex Ave,Somerville,MA,42.3922,-71.0833
Sunnyvale / E Arques Ave,Sunnyvale,CA,37.3821,-122.009
Houston/Jackson & McGowen St,Houston,TX,29.7423,-95.367
Bonita Spgs/Tamiami & Terry St,Bonita Springs,FL,26.3539,-81.8049
Debary/CRB Bl & SpringVista Dr,Debary,FL,28.8703,-81.316
Fort Myers/ Colonial & Tamiami,Fort Myers,FL,26.5986,-81.8673
Fort Myers/Kelly Rd &SanCarlos,Fort Myers,FL,26.5085,-81.9388
Hollywood/Knights Rd & Johnson,Hollywood,FL,26.0168,-80.1683
Kissimmee/Buenaventura&Osceola,Kissimmee,FL,28.3477,-81.3613
Kissimmee / S John Young Pkwy,Kissimmee,FL,28.2826,-81.4149
Melbourne/N Wickham Rd&Suntree,Melbourne,FL,28.2289,-80.6781
Naples/Davis Bl & Snta Barbara,Naples,FL,26.14,-81.7197
Orlando/E Michigan St& BumbyAv,Orlando,FL,28.5136,-81.3503
Orlando/E Colonial Dr &Dean Rd,Orlando,FL,28.569,-81.2377
Pensacola/Plantation&Creighton,Pensacola,FL,30.4981,-87.2269
Rockledge/Murrell Rd &Gus Hipp,Rockledge,FL,28.3064,-80.7212
Sarasota/Bee Rdg Rd &Sawyer Rd,Sarasota,FL,27.2977,-82.4878
Sarasota/N Beneva Rd & 12th St,Sarasota,FL,27.3478,-82.4986
Spring Hill/Mariner&Northclife,Spring Hill,FL,28.4892,-82.5423
Summerfield/S US Hwy441 &165th,Summerfield,FL,28.992,-81.9957
Tampa/New Tampa &Morris BrdgRd,Tampa,FL,28.1465,-82.2847
Tampa/W Hillsborough Av& Himes,Tampa,FL,27.9971,-82.4982
Gaithersburg / E Diamond Ave,Gaithersburg,MD,39.1417,-77.1849
Hyattsville / Hwy 50 & Hwy 295,Hyattsville,MD,38.9185,-76.9243
Silver Spring / Lockwood Dr,Silver Spring,MD,39.0402,-76.9884
Apex / Ten Ten Rd & Hwy 1,Apex,NC,35.7194,-78.8191
Wallington/Curie Av&PatersonAv,Wallington,NJ,40.8421,-74.1031
Manassas Park / Euclid Ave,Manassas Park,VA,38.7698,-77.4447
Raleigh/Commodity Pkw & S.Hope,Raleigh,NC,35.777,-78.562
Cayce / Knox Abbott Dr,Cayce,SC,33.9848,-81.0597
Fredericksburg / Business Dr,Fredericksburg,VA,38.2473,-77.4972
Stafford / Garrisonville Rd,Stafford,VA,38.4727,-77.4344
Olympia/Cooper Point Road SW,Olympia,WA,47.0308,-122.935
Fridley / Industrial Blvd NE,Fridley,MN,45.0667,-93.2727
Minneapolis/Target Field & 3rd,Minneapolis,MN,44.9824,-93.276
St Louis Park / France Ave S,St Louis Park,MN,44.944,-93.3314
St Paul/Highway 280 & Como Ave,St Paul,MN,44.983,-93.2047
Pflugerville/ Wilke Ln & SH 45,Pflugerville,TX,30.4783,-97.6048
Mooresville/Williamson & River,Mooresville,NC,35.5933,-80.8688
Lake Worth / S State Rd 7,Lake Worth,FL,26.5987,-80.2057
Houston/Ella Bl &Kuykendahl Rd,Houston,TX,29.9872,-95.433
League City / W Walker & FM646,League City,TX,29.4689,-95.0842
League City/W.League City Pkwy,League City,TX,29.4933,-95.1014
Centennial/Briarwood & Potomac,Centennial,CO,39.5941,-104.837
Westminster/Marshall & 91st Av,Westminster,CO,39.8579,-105.066
Cypress / Barker Cypress Rd,Cypress,TX,29.8936,-95.684
Lakewood Ranch/ProfessionalPky,Lakewood Ranch,FL,27.3815,-82.4258
Apopka / W. Main St,Apopka,FL,28.6739,-81.5147
Kissimmee / Dyer Blvd,Kissimmee,FL,28.3075,-81.4354
Lake Mary / W Lake Mary Blvd,Lake Mary,FL,28.7551,-81.3435
Longwood / W. State Rd 434,Longwood,FL,28.686,-81.4156
Orlando / Lakehurst Dr,Orlando,FL,28.4516,-81.4633
Orlando / Lake Underhill Rd,Orlando,FL,28.5399,-81.2427
South Daytona / S Nova Road,South Daytona,FL,29.1562,-81.0227
Alpharetta / S. Main St,Alpharetta,GA,34.0656,-84.3088
Pooler / Pipemaker Circle,Pooler,GA,32.1292,-81.2558
Savannah / Largo Dr,Savannah,GA,31.9797,-81.1499
Statesboro / Stambuk Lane,Statesboro,GA,32.4041,-81.7717
Carrboro/Chapel Hil&Greensboro,Carrboro,NC,35.9027,-79.0709
Carrboro/Jones Ferry Rd & Rt54,Carrboro,NC,35.9067,-79.0854
Charlotte / Reames Rd & I-77,Charlotte,NC,35.3116,-80.8488
Charlotte / Tyvola & S. Tryon,Charlotte,NC,35.1699,-80.9025
Charlotte / N.Tryon-Uptown,Charlotte,NC,35.2351,-80.8329
Charlotte/ Mt Holly Rd & I-485,Charlotte,NC,35.2941,-80.9757
Monroe Indian Trail/ W. Hwy 74,Monroe,NC,35.0618,-80.6328
Mooresville/Brawley Schl &I-77,Mooresville,NC,35.5858,-80.8681
Barnwell / Ellenton St,Barnwell,SC,33.2599,-81.3762
Beaufort / Storage Rd,Beaufort,SC,32.3784,-80.7279
N Charleston / Dorchester Rd,North Charleston,SC,32.9167,-80.1099
Florence/2nd Loop& S.Cashua Dr,Florence,SC,34.1755,-79.8043
Hilton Head Island/ Mathews Dr,Hilton Head Island,SC,32.2185,-80.7028
Hilton Head Island / Dillon Rd,Hilton Head Island,SC,32.217,-80.7002
Hilton Head Island / Marshland,Hilton Head Island,SC,32.2029,-80.7091
Orangeburg / North Rd,Orangeburg,SC,33.5294,-80.892
Summerville / N. Main St,Summerville,SC,33.0455,-80.1174
Sumter / N Guignard & Gion St,Sumter,SC,33.9485,-80.3798
Sumter / Broad St - Shaw AFB,Sumter,SC,33.9654,-80.4374
Austin / W 5th Street,Austin,TX,30.2721,-97.7606
Conroe / I-45 South,Conroe,TX,30.2819,-95.4605
Dallas CityPlace/N Central Exp,Dallas,TX,32.8005,-96.7919
Friendswood E FM 528 Rd,Friendswood,TX,29.5224,-95.166
Houston / San Felipe St,Houston,TX,29.7503,-95.4839
Houston / Barker Cypress Rd,Houston,TX,29.8576,-95.6836
Houston / W Little York Rd,Houston,TX,29.8669,-95.4847
Houston / Louetta Rd,Houston,TX,29.9964,-95.5942
Houston / Kuykendahl Rd,Houston,TX,30.002,-95.4585
Jersey Village / Northwest Fwy,Jersey Village,TX,29.8965,-95.5918
Magnolia / FM 1488 Rd,Magnolia,TX,30.2224,-95.6176
Plano / W. Plano Pkwy,Plano,TX,33.0155,-96.8251
San Antonio/ 1938 NE Loop 410,San Antonio,TX,29.5151,-98.4323
Spring / Cypresswood Dr,Spring,TX,30.0531,-95.3541
Spring / Stuebner Airline Rd,Spring,TX,30.0373,-95.5352
Tomball / Kuykendahl Rd,Tomball,TX,30.1017,-95.5411
Chesapeake/ Battlefield Blvd N,Chesapeake,VA,36.7314,-76.241
Norfolk/W. 35th & Hampton Blvd,Norfolk,VA,36.8783,-76.301
Virginia Beach / Haden Rd,Virginia Beach,VA,36.9031,-76.1787
Manvel / County Rd 59 & SH288,Manvel,TX,29.5405,-95.3942
Rancho Cucamonga / Hermosa Ave,Rancho Cucamonga,CA,34.0909,-117.585
Bradenton/ Cortez Rd & 67th St,Bradenton,FL,27.4621,-82.6298
Sarasota/N Washington & Desoto,Sarasota,FL,27.3805,-82.5319
Hilton Head Island / Airport,Hilton Head Island,SC,32.2161,-80.702
Aurora/S.Reservoir & Quincy Av,Aurora,CO,39.6396,-104.764
Denver / I-25 & Santa Fe Dr,Denver,CO,39.7045,-104.992
Littleton / Kipling & Bowles,Littleton,CO,39.6112,-105.108
Lone Tree/Park Meadws&Yosemite,Lone Tree,CO,39.5588,-104.887
Boca Raton / Turnpike & Glades,Boca Raton,FL,26.37,-80.174
Boynton Beach/E. Industrial Av,Boynton Beach,FL,26.5299,-80.0749
Boynton Beach / Boynton Mall,Boynton Beach,FL,26.5311,-80.0981
Coconut Crk/N.StateRd7 &NW61st,Coconut Creek,FL,26.304,-80.2008
Coral Sprgs/Coral Rdg &Sawgrss,Coral Springs,FL,26.3053,-80.282
Davie/ Orange Dr & Flamingo Rd,Davie,FL,26.0663,-80.3155
Davie/S University &Griffin Rd,Davie,FL,26.0744,-80.2512
Deerfield Beach/W.Hillsboro Bl,Deerfield Beach,FL,26.3188,-80.1223
Fort Pierce/S US Hwy1 &Edwards,Fort Pierce,FL,27.4094,-80.328
Fort Lauderdale / NE 14th Ave,Ft Lauderdale,FL,26.2032,-80.1319
Greenacres/Lake Worth & Jog Rd,Greenacres,FL,26.6203,-80.1442
Lake Worth / Hypoluxo & Jog Rd,Lake Worth,FL,26.572,-80.1493
Lantana/Hypoluxo & MilitaryTrl,Lantana,FL,26.5707,-80.1119
Sunrise / Commercial West,Sunrise,FL,26.1932,-80.2662
Merritt Island / S. Plumosa St,Merritt Island,FL,28.3533,-80.6927
Miami / Doral Blvd,Doral,FL,25.809,-80.353
Miami Gardens / NW 167th,Miami Gardens,FL,25.9277,-80.232
Orlando/N. Goldenrod & Yucatan,Orlando,FL,28.5487,-81.287
Oviedo / Aloma & Red Bug Lake,Oviedo,FL,28.6534,-81.2261
Palm Bay/Babcock St & Palm Bay,Palm Bay,FL,28.0378,-80.6231
Pembroke Pines/Sheridan & I-75,Pembroke Pines,FL,26.0277,-80.344
Stuart/SE Federal Hwy & Kanner,Stuart,FL,27.1863,-80.2441
Vero Beach / 4th St,Vero Beach,FL,27.6097,-80.386
Weston / S Commerce Pkwy West,Weston,FL,26.0833,-80.3713
Weston / S Commerce Pkwy East,Weston,FL,26.0841,-80.3689
Decatur/Austin Dr& Redwing Cir,Decatur,GA,33.7486,-84.2328
Duluth/PleasantHil &OldNorcros,Duluth,GA,33.9649,-84.1419
Dunwoody / Dunwoody Park S,Dunwoody,GA,33.9231,-84.3115
Marietta/JohnsnFery&Roswell Rd,Marietta,GA,33.9817,-84.4237
Roswell/Hwy 92 & SandyPlainsRd,Roswell,GA,34.0656,-84.4248
Sandy Springs/Roswell &Windsor,Sandy Springs,GA,33.8822,-84.3799
